# Time[s], Amplitude[v]
0.000000000000000000e+00,-2.632499883929995054e-06
4.999999999999999774e-07,-3.931199892122094481e-06
9.999999999999999547e-07,-1.930499954596598366e-06
1.500000000000000038e-06,-5.966999765405489597e-07
1.999999999999999909e-06,-1.158299976395937830e-06
2.500000000000000205e-06,-2.281499955643084815e-06
3.000000000000000076e-06,-1.860299908003071221e-06
3.499999999999999947e-06,-7.020000794000225671e-08
3.999999999999999819e-06,1.439099919480213404e-06
4.500000000000000114e-06,7.722000077592383181e-07
5.000000000000000409e-06,-1.790099922800436557e-06
5.499999999999999857e-06,-1.579499949002638510e-06
6.000000000000000152e-06,1.333799975782312703e-06
6.499999999999999600e-06,2.702699894143734093e-06
6.999999999999999895e-06,7.370999469458183951e-07
7.500000000000000190e-06,-2.000699923883075894e-06
7.999999999999999638e-06,-3.229199935503856927e-06
8.499999999999999933e-06,-3.299399897969124344e-06
9.000000000000000228e-06,-3.545099882558133669e-06
9.500000000000000523e-06,-1.965599960840336449e-06
1.000000000000000082e-05,1.579500005846057371e-06
1.049999999999999942e-05,3.439799875195603784e-06
1.099999999999999971e-05,1.474199957556265974e-06
1.150000000000000001e-05,-5.966999606243917168e-07
1.200000000000000030e-05,-3.509999964990129356e-07
1.250000000000000060e-05,-1.403999863214267047e-07
1.299999999999999920e-05,-2.106000306412170133e-07
1.349999999999999949e-05,5.264999867904407819e-07
1.399999999999999979e-05,2.070899915906920881e-06
1.450000000000000009e-05,2.035799923305603443e-06
1.500000000000000038e-05,-3.510001306494814132e-08
1.550000000000000068e-05,-2.737800016348046602e-06
1.599999999999999928e-05,-3.509999839934607904e-06
1.650000000000000127e-05,-1.158300010501989231e-06
1.699999999999999987e-05,1.298699996823415909e-06
1.749999999999999847e-05,1.509299963800003845e-06
1.800000000000000046e-05,-3.158999311381194465e-07
1.849999999999999906e-05,2.807999635479063833e-07
1.900000000000000105e-05,6.668999753856041638e-07
1.949999999999999965e-05,-9.476999753132985989e-07
2.000000000000000164e-05,-1.895399891509441633e-06
2.050000000000000024e-05,4.211999998915416527e-07
2.099999999999999884e-05,1.228499995704623896e-06
2.150000000000000083e-05,-1.649699927384062852e-06
2.199999999999999943e-05,-3.264299866714282097e-06
2.250000000000000142e-05,-6.669000072179187555e-07
2.300000000000000002e-05,1.684799947270221369e-06
2.349999999999999862e-05,9.125999849857180760e-07
2.400000000000000061e-05,3.509998123263358271e-08
2.449999999999999921e-05,3.860999686366995119e-07
2.500000000000000120e-05,1.474199962103739381e-06
2.549999999999999980e-05,1.017899958242196666e-06
2.599999999999999840e-05,-1.088099970729672409e-06
