# Time[s], Amplitude[v]
0.000000000000000000e+00,4.913999873679131269e-07
4.999999999999999774e-07,-4.914000032840703699e-07
9.999999999999999547e-07,-1.158299951384833455e-06
1.500000000000000038e-06,7.371000060629739595e-07
1.999999999999999909e-06,4.071599848884944013e-06
2.500000000000000205e-06,3.931199869384727445e-06
3.000000000000000076e-06,8.073000390140805648e-07
3.499999999999999947e-06,-1.193399907606362788e-06
3.999999999999999819e-06,-1.017899996895721474e-06
4.500000000000000114e-06,-1.052999969033407945e-06
5.000000000000000409e-06,-2.281499935179454059e-06
5.499999999999999857e-06,-2.913299990723316888e-06
6.000000000000000152e-06,-2.141099921573186090e-06
6.499999999999999600e-06,-8.774999673732963687e-07
6.999999999999999895e-06,6.317999873317603445e-07
7.500000000000000190e-06,2.808000385812192436e-07
7.999999999999999638e-06,-9.476999730395618953e-07
8.499999999999999933e-06,-1.368899952467472792e-06
9.000000000000000228e-06,-3.509998578010708919e-08
9.500000000000000523e-06,5.264999981591245117e-07
1.000000000000000082e-05,-2.106000079038494743e-07
1.049999999999999942e-05,-5.615999998553888703e-07
1.099999999999999971e-05,8.423999156548233660e-07
1.150000000000000001e-05,1.930499909121863447e-06
1.200000000000000030e-05,9.827999929257203063e-07
1.250000000000000060e-05,-7.020000111879199235e-07
1.299999999999999920e-05,-8.774999582783493425e-07
1.349999999999999949e-05,8.073000230979232160e-07
1.399999999999999979e-05,2.035799930126813554e-06
1.450000000000000009e-05,1.790100000107486173e-06
1.500000000000000038e-05,2.105999892592080970e-06
1.550000000000000068e-05,2.948399901470111302e-06
1.599999999999999928e-05,1.263599983758467715e-06
1.650000000000000127e-05,-1.579499942181428187e-06
1.699999999999999987e-05,-1.333799950771208328e-06
1.749999999999999847e-05,1.719899987620010430e-06
1.800000000000000046e-05,3.896099894973304059e-06
1.849999999999999906e-05,2.246399947125610028e-06
1.900000000000000105e-05,-7.371000128841842821e-07
1.949999999999999965e-05,-1.439099974049895562e-06
2.000000000000000164e-05,-3.158999834340647943e-07
2.050000000000000024e-05,7.020000271040771665e-07
2.099999999999999884e-05,-5.684341886080801487e-14
2.150000000000000083e-05,-2.808000408549560001e-07
2.199999999999999943e-05,7.020000066404464104e-07
2.250000000000000142e-05,1.439099892195372326e-06
2.300000000000000002e-05,8.774999741945066913e-07
2.349999999999999862e-05,-3.158999629704339853e-07
2.400000000000000061e-05,-1.649699950121430524e-06
2.449999999999999921e-05,-1.193399980365938998e-06
2.500000000000000120e-05,9.125999940806651022e-07
2.549999999999999980e-05,9.476999457547208167e-07
2.599999999999999840e-05,-3.860999640892259988e-07
2.650000000000000039e-05,-9.476999753132985989e-07
2.699999999999999899e-05,-5.265000368126493201e-07
2.750000000000000098e-05,-3.158999902552750639e-07
2.799999999999999958e-05,1.755000153025321154e-07
2.850000000000000157e-05,-3.861000300275918329e-07
2.900000000000000017e-05,-2.106000033563759612e-07
2.949999999999999877e-05,-2.807999862852738958e-07
3.000000000000000076e-05,-2.105999783452716656e-07
3.049999999999999936e-05,6.317999941529705612e-07
3.100000000000000135e-05,1.403999981448578123e-06
3.149999999999999995e-05,2.456999959576933200e-07
3.199999999999999855e-05,1.754999652803235243e-07
3.249999999999999715e-05,1.719899919407907840e-06
3.300000000000000253e-05,2.105999926698132372e-06
3.350000000000000113e-05,-1.754999652803235243e-07
3.399999999999999973e-05,-1.825199908580543672e-06
3.449999999999999833e-05,-5.967000015516532289e-07
3.499999999999999693e-05,1.649699954668903931e-06
3.550000000000000231e-05,1.649699929657799556e-06
3.600000000000000091e-05,-1.368899982026050574e-06
3.649999999999999951e-05,-3.334499924676492759e-06
3.699999999999999811e-05,-1.895399966542754547e-06
3.749999999999999671e-05,-2.807999726428534095e-07
3.800000000000000209e-05,7.019999884505523051e-08
3.850000000000000069e-05,5.615999816654948179e-07
3.899999999999999929e-05,9.476999389335106000e-07
3.949999999999999789e-05,-5.966999697193387430e-07
4.000000000000000327e-05,-2.843099914571212173e-06
4.050000000000000187e-05,-3.860999854623514998e-06
4.100000000000000047e-05,-2.807999921969894735e-06
4.149999999999999907e-05,-5.264999845167039724e-07
4.199999999999999768e-05,1.298699939979997049e-06
4.250000000000000305e-05,2.597399932255939551e-06
4.300000000000000165e-05,3.088799928718799492e-06
4.350000000000000026e-05,1.333799946223734920e-06
4.399999999999999886e-05,4.547473508864641284e-15
4.449999999999999746e-05,7.370999901468167166e-07
4.500000000000000283e-05,2.456999939113302338e-06
4.550000000000000144e-05,1.439099930848897134e-06
4.600000000000000004e-05,-9.476999775870354084e-07
4.649999999999999864e-05,-1.930499979607702529e-06
4.699999999999999724e-05,-8.072999639807676515e-07
4.750000000000000262e-05,-1.403999945068790019e-06
4.800000000000000122e-05,-2.105999915329448430e-06
4.849999999999999982e-05,-9.827999883782466873e-07
4.899999999999999842e-05,8.423999611295584970e-07
4.949999999999999702e-05,1.158300010501989231e-06
5.000000000000000240e-05,3.509999692141718570e-07
5.050000000000000100e-05,-7.019996473900392197e-08
5.099999999999999960e-05,-1.228499918397574279e-06
5.149999999999999820e-05,-2.105999935793079186e-06
5.199999999999999680e-05,-1.298699953622417482e-06
5.250000000000000218e-05,4.547473508864641284e-15
5.300000000000000078e-05,1.017899971884617099e-06
5.349999999999999938e-05,7.019999725343950093e-07
5.399999999999999798e-05,-1.755000312186894113e-07
5.450000000000000336e-05,3.509999555717513177e-07
