# Time[s], Amplitude[v]
0.000000000000000000e+00,3.088799860506696690e-06
4.999999999999999774e-07,2.807999933338578676e-06
9.999999999999999547e-07,4.562999538393341767e-07
1.500000000000000038e-06,-1.930499956870335070e-06
1.999999999999999909e-06,-7.721999395471357275e-07
2.500000000000000205e-06,1.860300035332329588e-06
3.000000000000000076e-06,2.316599925507034793e-06
3.499999999999999947e-06,7.721999531895562668e-07
3.999999999999999819e-06,-8.072999639807676515e-07
4.500000000000000114e-06,-1.368899997942207923e-06
5.000000000000000409e-06,-1.649699961490114253e-06
5.499999999999999857e-06,-1.017899990074511152e-06
6.000000000000000152e-06,7.370999992417637428e-07
6.499999999999999600e-06,9.125999713432975368e-07
6.999999999999999895e-06,-5.264999686005467295e-07
7.500000000000000190e-06,-9.476999980506661644e-07
7.999999999999999638e-06,2.456999709465889980e-07
8.499999999999999933e-06,1.123199924677464827e-06
9.000000000000000228e-06,9.827999224398808003e-07
9.500000000000000523e-06,1.088099995740776573e-06
1.000000000000000082e-05,5.966999560769182037e-07
1.049999999999999942e-05,-2.808000022014311917e-07
1.099999999999999971e-05,-7.370999833256063940e-07
1.150000000000000001e-05,-1.403999976901104610e-07
1.200000000000000030e-05,-9.827999656408792277e-07
1.250000000000000060e-05,-1.965600035873649363e-06
1.299999999999999920e-05,2.106000010826392046e-07
1.349999999999999949e-05,3.018599925326270563e-06
1.399999999999999979e-05,1.403999947342526934e-06
1.450000000000000009e-05,-1.228500004799570922e-06
1.500000000000000038e-05,-1.052999989497038701e-06
1.550000000000000068e-05,6.318000009741808838e-07
1.599999999999999928e-05,1.825199947234068481e-06
1.650000000000000127e-05,1.579499951276375214e-06
1.699999999999999987e-05,4.562999993140693077e-07
1.749999999999999847e-05,3.510000260575907178e-07
1.800000000000000046e-05,1.509299943336372878e-06
1.849999999999999906e-05,1.719899933050328485e-06
1.900000000000000105e-05,-1.404000158800045134e-07
1.949999999999999965e-05,-1.368899966109893225e-06
2.000000000000000164e-05,4.913999714517558840e-07
2.050000000000000024e-05,2.948399890101427360e-06
2.099999999999999884e-05,2.000699983000231458e-06
2.150000000000000083e-05,-1.755000084813218458e-07
2.199999999999999943e-05,-4.562999856716487684e-07
2.250000000000000142e-05,7.370999560407654213e-07
2.300000000000000002e-05,4.913999737254925876e-07
2.349999999999999862e-05,-1.263599983758467715e-06
2.400000000000000061e-05,-1.684799940449011046e-06
2.449999999999999921e-05,7.370999378508713689e-07
2.500000000000000120e-05,2.141099923846923217e-06
2.549999999999999980e-05,1.053000050887931154e-07
2.599999999999999840e-05,-1.193399948533624512e-06
2.650000000000000039e-05,-1.754999925651645764e-07
2.699999999999999899e-05,-7.019998975010821755e-08
2.750000000000000098e-05,-1.544400001876056203e-06
2.799999999999999958e-05,-2.632499963510781374e-06
2.850000000000000157e-05,-1.825199969971436152e-06
2.900000000000000017e-05,-1.404000249749515132e-07
2.949999999999999877e-05,4.211999726067006271e-07
3.000000000000000076e-05,-5.264999413157056509e-07
3.049999999999999936e-05,-1.474199962103739381e-06
3.100000000000000135e-05,-3.159000448249571682e-07
3.149999999999999995e-05,4.211999362269125223e-07
3.199999999999999855e-05,-6.668999799330776769e-07
3.249999999999999715e-05,-1.193399998555833050e-06
3.300000000000000253e-05,-5.967000129203370645e-07
3.350000000000000113e-05,-1.509299943336372878e-06
3.399999999999999973e-05,-2.562299939654622113e-06
3.449999999999999833e-05,-1.439099989966052910e-06
3.499999999999999693e-05,8.073000094555027825e-07
3.550000000000000231e-05,7.370999946942902297e-07
3.600000000000000091e-05,5.966999901829694990e-07
3.649999999999999951e-05,2.000699948894180057e-06
3.699999999999999811e-05,1.825199981340119882e-06
3.749999999999999671e-05,-1.368899934277578740e-06
3.800000000000000209e-05,-3.896099897247040339e-06
3.850000000000000069e-05,-1.088099936623621008e-06
3.899999999999999929e-05,4.282199913632212109e-06
3.949999999999999789e-05,5.510699877504521520e-06
4.000000000000000327e-05,2.702699907786154739e-06
4.050000000000000187e-05,5.615999793917581143e-07
4.100000000000000047e-05,2.456999914102198069e-07
4.149999999999999907e-05,-2.807999703691166529e-07
4.199999999999999768e-05,-9.827999156186706895e-07
4.250000000000000305e-05,-2.000699896598234603e-06
4.300000000000000165e-05,-3.229199908219016060e-06
4.350000000000000026e-05,-2.632499897572415699e-06
4.399999999999999886e-05,-1.053000050887931154e-07
4.449999999999999746e-05,1.368899922908895010e-06
4.500000000000000283e-05,9.125999440584564582e-07
4.550000000000000144e-05,-1.052999959938460919e-06
4.600000000000000004e-05,-3.229199894576595415e-06
4.649999999999999864e-05,-3.088799896886484795e-06
4.699999999999999724e-05,-5.264999322207586247e-07
4.750000000000000262e-05,1.895399941531650172e-06
4.800000000000000122e-05,1.439099930848897134e-06
4.849999999999999982e-05,-7.020001476121251313e-08
4.899999999999999842e-05,-1.790099936442857202e-06
4.949999999999999702e-05,-2.070899943191761748e-06
5.000000000000000240e-05,1.052999982675828458e-07
5.050000000000000100e-05,2.246399922114505864e-06
5.099999999999999960e-05,1.649699950121430524e-06
5.149999999999999820e-05,-1.544399947306374046e-06
5.199999999999999680e-05,-1.895399966542754547e-06
5.250000000000000218e-05,1.403999897320318184e-06
5.300000000000000078e-05,2.035799927853076850e-06
5.349999999999999938e-05,-5.967000311102311169e-07
5.399999999999999798e-05,-1.403999951890000341e-06
5.450000000000000336e-05,-7.019999611657112794e-07
5.500000000000000196e-05,-1.052999964485934538e-06
5.550000000000000056e-05,-1.298699964991101212e-06
5.599999999999999916e-05,-5.265000118015450510e-07
5.649999999999999776e-05,-2.807999908327474089e-07
5.700000000000000314e-05,-5.966999538031813942e-07
5.750000000000000174e-05,-3.860999891003302679e-07
5.800000000000000034e-05,1.895400009743752974e-06
5.849999999999999894e-05,3.018599873030325533e-06
5.899999999999999754e-05,9.827999565459322015e-07
5.950000000000000292e-05,-2.421899866931198580e-06
6.000000000000000152e-05,-3.194099892880331162e-06
6.050000000000000012e-05,-7.721999486420827537e-07
6.099999999999999872e-05,2.456999959576933200e-07
6.150000000000000410e-05,-7.721999850218708585e-07
6.200000000000000270e-05,-1.439099985418579291e-06
6.250000000000000130e-05,9.094947017729282568e-15
6.299999999999999990e-05,2.246399951673083858e-06
6.349999999999999850e-05,3.580199966108921369e-06
6.399999999999999710e-05,2.702699966903310303e-06
6.449999999999999570e-05,7.019999998192360879e-07
6.499999999999999431e-05,5.966999879092326896e-07
6.550000000000000646e-05,1.790100013749906819e-06
6.600000000000000506e-05,1.474199971198686407e-06
6.650000000000000366e-05,-3.861000186589081031e-07
6.700000000000000226e-05,-6.668999799330776769e-07
6.750000000000000086e-05,-4.913999714517558840e-07
6.799999999999999946e-05,-1.228499929766258009e-06
6.849999999999999806e-05,-1.544399970043741717e-06
6.899999999999999667e-05,-7.019999861768155486e-07
6.949999999999999527e-05,-1.123199926951201531e-06
6.999999999999999387e-05,-2.211299974987923769e-06
7.050000000000000602e-05,-1.614599948425166059e-06
7.100000000000000462e-05,4.563000061352795244e-07
7.150000000000000322e-05,1.719899933050328485e-06
7.200000000000000182e-05,9.828000179368246813e-07
7.250000000000000043e-05,-7.019998065516120458e-08
7.299999999999999903e-05,4.211999862491211134e-07
7.349999999999999763e-05,1.333800023530784537e-06
7.399999999999999623e-05,1.017899974158353803e-06
7.449999999999999483e-05,1.228499929766258009e-06
7.499999999999999343e-05,2.702699944165942843e-06
7.550000000000000558e-05,2.070899952286708986e-06
7.600000000000000418e-05,-4.211999839753844098e-07
7.650000000000000279e-05,-8.423999270235072017e-07
7.700000000000000139e-05,5.615999634756007655e-07
7.749999999999999999e-05,7.019999566182377663e-07
7.799999999999999859e-05,-5.615999293695494702e-07
7.849999999999999719e-05,-1.158299990038358475e-06
7.899999999999999579e-05,-1.825199944960331777e-06
7.949999999999999439e-05,-2.035799943769234199e-06
8.000000000000000654e-05,-8.774999764682433949e-07
8.050000000000000515e-05,1.404000431648455655e-07
8.100000000000000375e-05,-1.088099941171094627e-06
8.150000000000000235e-05,-2.772899940737261238e-06
8.200000000000000095e-05,-2.000699962536600702e-06
8.249999999999999955e-05,8.072999366959265730e-07
8.299999999999999815e-05,1.649699945573956905e-06
8.349999999999999675e-05,1.053000210049503980e-07
8.399999999999999535e-05,-2.457000277900078588e-07
8.449999999999999395e-05,7.019997838142444803e-08
8.500000000000000611e-05,-2.807999931064841655e-07
8.550000000000000471e-05,-9.477000116930867037e-07
8.600000000000000331e-05,1.404000340698985394e-07
8.650000000000000191e-05,1.860299914824281544e-06
8.700000000000000051e-05,1.368899970657366844e-06
8.749999999999999911e-05,-7.019999384283437139e-07
8.799999999999999771e-05,-8.423999770457157399e-07
8.849999999999999631e-05,1.649699929657799556e-06
8.899999999999999491e-05,2.878199900351319077e-06
8.949999999999999351e-05,1.017899996895721474e-06
9.000000000000000567e-05,-5.264999504106526771e-07
9.050000000000000427e-05,1.754999584591132546e-07
9.100000000000000287e-05,1.333800003067153781e-06
9.150000000000000147e-05,-4.211999612380168443e-07
9.200000000000000007e-05,-2.632499927130993269e-06
9.249999999999999867e-05,-2.105999935793079186e-06
9.299999999999999727e-05,-1.404000113325310003e-07
9.349999999999999587e-05,-6.668999549219734078e-07
9.399999999999999448e-05,-2.281499953369348111e-06
9.450000000000000663e-05,-2.176199932364397581e-06
9.500000000000000523e-05,-2.456999982314300766e-07
9.550000000000000383e-05,1.017900010538141908e-06
9.600000000000000243e-05,5.966999560769182037e-07
9.650000000000000103e-05,-2.807999976539576786e-07
9.699999999999999963e-05,3.509999783091188832e-07
9.749999999999999823e-05,2.492099893061094968e-06
9.799999999999999684e-05,3.229199890029122007e-06
9.849999999999999544e-05,1.579499992203636726e-06
9.899999999999999404e-05,5.264999367682321378e-07
9.950000000000000619e-05,-2.456999618516420247e-07
1.000000000000000048e-04,-8.072999912656087301e-07
1.005000000000000034e-04,-5.615999430119700095e-07
1.010000000000000020e-04,3.510000033202232052e-07
1.015000000000000006e-04,6.317999805105501278e-07
1.019999999999999992e-04,1.123199965604726551e-06
1.024999999999999978e-04,1.544399949580110749e-06
1.029999999999999964e-04,1.228499947956152061e-06
1.034999999999999950e-04,6.317999805105501278e-07
1.039999999999999936e-04,7.721999645582399966e-07
1.045000000000000058e-04,7.019999975454993842e-07
1.050000000000000044e-04,8.072999912656087301e-07
1.055000000000000030e-04,1.052999969033407945e-06
1.060000000000000016e-04,1.017900010538141908e-06
1.065000000000000002e-04,4.914000351163849616e-07
1.069999999999999988e-04,2.106000488311110657e-07
1.074999999999999974e-04,5.265000186227552677e-07
1.079999999999999960e-04,3.159000470986939247e-07
1.084999999999999946e-04,-2.457000550748489374e-07
1.090000000000000067e-04,-1.754999934746592737e-06
1.095000000000000053e-04,-3.194099904249014680e-06
1.100000000000000039e-04,-2.737799929946049747e-06
1.105000000000000025e-04,-7.721999941168178847e-07
1.110000000000000011e-04,-1.754999721015337939e-07
1.114999999999999997e-04,-7.370999924205534202e-07
1.119999999999999983e-04,-1.017899960515933370e-06
1.124999999999999969e-04,-5.966999606243917168e-07
1.129999999999999955e-04,-1.474199968924949703e-06
1.134999999999999941e-04,-2.316599964160559602e-06
1.140000000000000063e-04,-1.509299952431319904e-06
1.145000000000000049e-04,1.404000113325310003e-07
1.150000000000000035e-04,1.017899983253300829e-06
1.155000000000000021e-04,9.125999849857180760e-07
1.160000000000000007e-04,9.125999963544018059e-07
1.164999999999999993e-04,1.193399973544728676e-06
1.169999999999999979e-04,1.053000300998974110e-07
1.174999999999999965e-04,2.105999919876922049e-07
1.179999999999999951e-04,1.825199908580543672e-06
1.184999999999999937e-04,2.913299895226373219e-06
1.190000000000000058e-04,9.125999599746137011e-07
1.195000000000000044e-04,-2.246399928935715975e-06
1.200000000000000030e-04,-2.141099946584290677e-06
1.205000000000000016e-04,-7.020003295110655229e-08
1.210000000000000002e-04,9.476999503021943298e-07
1.214999999999999988e-04,1.754999971126380895e-07
1.219999999999999974e-04,-3.159000311825366289e-07
1.224999999999999960e-04,2.457000482536386677e-07
1.230000000000000082e-04,7.371000265266048214e-07
1.234999999999999932e-04,8.423999724982422268e-07
1.240000000000000054e-04,7.370999901468167166e-07
1.244999999999999904e-04,-4.913999487143883185e-07
1.250000000000000026e-04,-1.333799957592418650e-06
1.254999999999999877e-04,-7.371000083367107690e-07
1.259999999999999998e-04,2.457000096001138593e-07
1.265000000000000120e-04,1.052999823514255632e-07
1.269999999999999970e-04,3.861000232063816162e-07
1.275000000000000092e-04,1.052999971307144648e-06
1.279999999999999942e-04,1.158299990038358475e-06
1.285000000000000064e-04,1.333799941676261301e-06
1.289999999999999914e-04,2.000699887503287789e-06
1.295000000000000036e-04,1.930499940954177721e-06
1.299999999999999886e-04,1.649699938752746582e-06
1.305000000000000008e-04,7.721999531895562668e-07
1.310000000000000129e-04,-1.052999978128354971e-06
1.314999999999999980e-04,-1.930499934132967610e-06
1.320000000000000101e-04,-1.544399972317478421e-06
1.324999999999999952e-04,-1.614600005268584920e-06
1.330000000000000073e-04,-1.895399977911438276e-06
1.334999999999999924e-04,-1.439099962681211832e-06
1.340000000000000045e-04,-1.544399965496268098e-06
1.344999999999999896e-04,-2.421899921500880737e-06
1.350000000000000017e-04,-1.895400018838700000e-06
1.354999999999999868e-04,1.754999834702175502e-07
1.359999999999999989e-04,1.509299952431319904e-06
1.365000000000000111e-04,-3.510001533868489787e-08
1.369999999999999961e-04,-2.667599906089890486e-06
1.375000000000000083e-04,-3.580199918360449323e-06
1.379999999999999933e-04,-2.386799944815720647e-06
1.385000000000000055e-04,-7.721999645582399966e-07
1.389999999999999905e-04,1.052999982675828590e-06
1.395000000000000027e-04,2.105999940340552593e-06
