# Time[s], Amplitude[v]
0.000000000000000000e+00,-1.333799996245943459e-06
4.999999999999999774e-07,-9.476999321123002774e-07
9.999999999999999547e-07,-4.211999521430698181e-07
1.500000000000000038e-06,8.073000117292394862e-07
1.999999999999999909e-06,2.386799983469245456e-06
2.500000000000000205e-06,2.386799926625826595e-06
3.000000000000000076e-06,1.755000266712158982e-07
3.499999999999999947e-06,-2.562299935107148282e-06
3.999999999999999819e-06,-3.123899891761538937e-06
4.500000000000000114e-06,-9.476999525759311393e-07
5.000000000000000409e-06,2.106000351886905264e-07
5.499999999999999857e-06,-7.370999583145021249e-07
6.000000000000000152e-06,-1.193399948533624512e-06
6.499999999999999600e-06,-7.019999839030788449e-07
6.999999999999999895e-06,7.020000180091301403e-07
7.500000000000000190e-06,1.719899960335169352e-06
7.999999999999999638e-06,7.370999401246080725e-07
8.499999999999999933e-06,-1.228499963872309410e-06
9.000000000000000228e-06,-1.403999976901104716e-06
9.500000000000000523e-06,-3.510000055939599618e-07
1.000000000000000082e-05,-5.966999810880224728e-07
1.049999999999999942e-05,-2.281499960190558222e-06
1.099999999999999971e-05,-1.333799968961102380e-06
1.150000000000000001e-05,1.579499951276375214e-06
1.200000000000000030e-05,3.053699952033639403e-06
1.250000000000000060e-05,8.072999730757146777e-07
1.299999999999999920e-05,-1.579499953550111917e-06
1.349999999999999949e-05,-1.158300030965619987e-06
1.399999999999999979e-05,3.159000038976955503e-07
1.450000000000000009e-05,-7.020000566626550016e-08
1.500000000000000038e-05,-8.073000344666070517e-07
1.550000000000000068e-05,1.228499979788466547e-06
1.599999999999999928e-05,4.106699893782206481e-06
1.650000000000000127e-05,3.790799917169351745e-06
1.699999999999999987e-05,5.265000663712271023e-07
1.749999999999999847e-05,-1.228500002525834219e-06
1.800000000000000046e-05,3.861000004690140507e-07
1.849999999999999906e-05,2.597399918613518906e-06
1.900000000000000105e-05,1.860299892086914084e-06
1.949999999999999965e-05,-9.126000168180325619e-07
2.000000000000000164e-05,-1.544399970043741717e-06
2.050000000000000024e-05,2.456999914102198069e-07
2.099999999999999884e-05,1.579499917170323812e-06
2.150000000000000083e-05,1.614599959793849789e-06
2.199999999999999943e-05,8.423999724982422268e-07
2.250000000000000142e-05,-2.807999885590106524e-07
2.300000000000000002e-05,-3.509999805828556397e-07
2.349999999999999862e-05,-4.562999993140693077e-07
2.400000000000000061e-05,-6.317999645943927790e-07
2.449999999999999921e-05,-7.019999407020805234e-07
2.500000000000000120e-05,-9.125999645220872142e-07
2.549999999999999980e-05,-1.439099987692315995e-06
2.599999999999999840e-05,-1.790099906884279420e-06
2.650000000000000039e-05,-5.615999793917581143e-07
2.699999999999999899e-05,-1.052999975854618267e-06
2.750000000000000098e-05,-2.597399923160992313e-06
2.799999999999999958e-05,-1.579499949002638510e-06
2.850000000000000157e-05,1.193399978092202294e-06
2.900000000000000017e-05,9.476999480284576262e-07
2.949999999999999877e-05,1.136868377216160361e-14
3.000000000000000076e-05,1.404000067850574872e-07
3.049999999999999936e-05,1.298699958169891101e-06
3.100000000000000135e-05,1.790099920526699853e-06
