# Time[s], Amplitude[v]
0.000000000000000000e+00,-1.474199923450214572e-06
4.999999999999999774e-07,1.403999938247579908e-06
9.999999999999999547e-07,2.667599969754519458e-06
1.500000000000000038e-06,1.474199975746159814e-06
1.999999999999999909e-06,4.914000055578071793e-07
2.500000000000000205e-06,1.754999857439543068e-07
3.000000000000000076e-06,-3.158999970764852806e-07
3.499999999999999947e-06,7.020002385615952609e-08
3.999999999999999819e-06,1.263599942831206203e-06
4.500000000000000114e-06,9.125999531534034844e-07
5.000000000000000409e-06,-7.721999872956075621e-07
5.499999999999999857e-06,-1.123199883750203315e-06
6.000000000000000152e-06,5.264999776954937557e-07
6.499999999999999600e-06,1.544399979138688743e-06
6.999999999999999895e-06,1.649699966037587661e-06
7.500000000000000190e-06,1.368899936551315443e-06
7.999999999999999638e-06,-4.211999635117536009e-07
8.499999999999999933e-06,-1.649699916015379122e-06
9.000000000000000228e-06,-1.649699961490114253e-06
9.500000000000000523e-06,1.754999834702175502e-07
1.000000000000000082e-05,2.035799966506601658e-06
1.049999999999999942e-05,2.000699937525496539e-06
1.099999999999999971e-05,2.808000067489047048e-07
1.150000000000000001e-05,-1.754999925651645711e-06
1.200000000000000030e-05,-1.368900000215944627e-06
1.250000000000000060e-05,6.318000055216543969e-07
1.299999999999999920e-05,8.073000230979232160e-07
1.349999999999999949e-05,-4.562999833979120118e-07
1.399999999999999979e-05,-1.474199973472423111e-06
1.450000000000000009e-05,-1.052999953117250596e-06
1.500000000000000038e-05,-7.721999418208724311e-07
1.550000000000000068e-05,-2.807999499054858440e-07
1.599999999999999928e-05,7.019999998192360879e-07
1.650000000000000127e-05,8.423999929618730887e-07
1.699999999999999987e-05,-2.273736754432320721e-14
1.749999999999999847e-05,-5.967000288364943075e-07
1.800000000000000046e-05,-1.053000210049503980e-07
1.849999999999999906e-05,-7.020000111879198706e-08
1.900000000000000105e-05,-8.072999708019778683e-07
1.949999999999999965e-05,1.052999596140580241e-07
2.000000000000000164e-05,1.544399945032637342e-06
2.050000000000000024e-05,2.702699939618469013e-06
2.099999999999999884e-05,3.053699920201324705e-06
2.150000000000000083e-05,2.281499953369348111e-06
2.199999999999999943e-05,6.317999782368133183e-07
