# Time[s], Amplitude[v]
0.000000000000000000e+00,2.702699930523522198e-06
4.999999999999999774e-07,-1.368899966109893225e-06
9.999999999999999547e-07,-4.562999879453854932e-06
1.500000000000000038e-06,-3.088799933266272900e-06
1.999999999999999909e-06,1.403999999638472176e-07
2.500000000000000205e-06,1.790099961453961365e-06
3.000000000000000076e-06,1.579499898980429760e-06
3.499999999999999947e-06,9.476999821345089215e-07
3.999999999999999819e-06,1.579499978561216292e-06
4.500000000000000114e-06,1.790099938716593905e-06
5.000000000000000409e-06,9.827999406297748527e-07
5.499999999999999857e-06,3.509999737616453701e-07
6.000000000000000152e-06,9.476999798607721120e-07
6.499999999999999600e-06,2.913299924784951213e-06
6.999999999999999895e-06,3.966299891544622030e-06
7.500000000000000190e-06,1.860299939835385919e-06
7.999999999999999638e-06,-3.861000095639610769e-07
8.499999999999999933e-06,-1.053000028150563589e-07
9.000000000000000228e-06,8.423999884143995756e-07
9.500000000000000523e-06,-2.808000090226414613e-07
1.000000000000000082e-05,-1.614599927961535303e-06
1.049999999999999942e-05,-9.827999565459322015e-07
1.099999999999999971e-05,1.123199951962305906e-06
1.150000000000000001e-05,2.246399922114505864e-06
1.200000000000000030e-05,1.684799956365168395e-06
1.250000000000000060e-05,1.298699892231525214e-06
1.299999999999999920e-05,1.017899983253300829e-06
1.349999999999999949e-05,1.649699909194168800e-06
1.399999999999999979e-05,1.368899984299787278e-06
1.450000000000000009e-05,-1.404000227012147566e-07
1.500000000000000038e-05,-9.125999827119812666e-07
1.550000000000000068e-05,-4.562999492918606636e-07
1.599999999999999928e-05,-1.439099951312527890e-06
1.650000000000000127e-05,-2.983499887250218206e-06
1.699999999999999987e-05,-3.088799876422854039e-06
1.749999999999999847e-05,-2.176199946006818226e-06
1.800000000000000046e-05,-2.211299999999027932e-06
1.849999999999999906e-05,-1.930499961417808477e-06
1.900000000000000105e-05,-1.649699945573956905e-06
1.949999999999999965e-05,-2.246399965315504080e-06
2.000000000000000164e-05,-2.351699915834615104e-06
2.050000000000000024e-05,-1.298699990002205587e-06
2.099999999999999884e-05,1.053000255524238979e-07
2.150000000000000083e-05,-1.017899999169458178e-06
